64, 1, 0.000036, 3575618.749753, 0.000018, 0.000177, 724457.222849, 0.000088
64, 2, 0.000225, 1139170.095872, 0.000056, 0.000246, 1039370.206447, 0.000062
64, 4, 0.000429, 1193092.182453, 0.000054, 0.000429, 1193450.937747, 0.000054
64, 8, 0.000984, 1040594.358325, 0.000062, 0.000805, 1271571.073439, 0.000050
64, 16, 0.001983, 1032743.724821, 0.000062, 0.001559, 1313318.058284, 0.000049
64, 32, 0.003982, 1028651.562372, 0.000062, 0.003038, 1348077.492114, 0.000047
64, 64, 0.008013, 1022358.220503, 0.000063, 0.006019, 1360976.168134, 0.000047
64, 128, 0.016096, 1017862.859500, 0.000063, 0.011891, 1377877.646247, 0.000046
64, 256, 0.031965, 1025118.724879, 0.000062, 0.023882, 1372078.126386, 0.000047
64, 512, 0.064000, 1024001.504003, 0.000062, 0.047675, 1374653.080278, 0.000047
128, 1, 0.000056, 4565639.990748, 0.000028, 0.000116, 2199879.696216, 0.000058
128, 2, 0.000258, 1980910.523447, 0.000065, 0.000187, 2739447.512011, 0.000047
128, 4, 0.000490, 2089028.519954, 0.000061, 0.000429, 2388661.323203, 0.000054
128, 8, 0.000998, 2052920.851101, 0.000062, 0.000800, 2558950.829534, 0.000050
128, 16, 0.001994, 2053670.183464, 0.000062, 0.001542, 2655763.512697, 0.000048
128, 32, 0.003954, 2071948.618105, 0.000062, 0.003037, 2697712.312460, 0.000047
128, 64, 0.007925, 2067376.225277, 0.000062, 0.006006, 2727741.618392, 0.000047
128, 128, 0.015899, 2061003.644853, 0.000062, 0.011929, 2746966.709312, 0.000047
128, 256, 0.031908, 2053896.608786, 0.000062, 0.023933, 2738267.069205, 0.000047
128, 512, 0.063802, 2054345.971005, 0.000062, 0.047678, 2749103.875448, 0.000047
256, 1, 0.000239, 2138483.514020, 0.000120, 0.000160, 3191005.352543, 0.000080
256, 2, 0.000248, 4132064.661450, 0.000062, 0.000263, 3893861.841927, 0.000066
256, 4, 0.000513, 3994725.713931, 0.000064, 0.000519, 3944780.773869, 0.000065
256, 8, 0.001037, 3949508.770419, 0.000065, 0.001018, 4023970.920211, 0.000064
256, 16, 0.002091, 3917928.204205, 0.000065, 0.002090, 3920065.500352, 0.000065
256, 32, 0.003993, 4103155.903886, 0.000062, 0.003981, 4116061.684565, 0.000062
256, 64, 0.008320, 3938227.232919, 0.000065, 0.008317, 3939655.746619, 0.000065
256, 128, 0.016681, 3928752.514337, 0.000065, 0.019698, 3327048.243265, 0.000077
256, 256, 0.033371, 3927674.360213, 0.000065, 0.033070, 3963416.653130, 0.000065
256, 512, 0.066034, 3969837.028526, 0.000064, 0.064842, 4042782.828235, 0.000063
512, 1, 0.000163, 6291356.146116, 0.000081, 0.000113, 9072946.854058, 0.000056
512, 2, 0.000575, 3560271.679196, 0.000144, 0.000361, 5670349.993676, 0.000090
512, 4, 0.000862, 4752936.644744, 0.000108, 0.000739, 5541980.229133, 0.000092
512, 8, 0.001926, 4252769.855237, 0.000120, 0.001399, 5856259.985751, 0.000087
512, 16, 0.003683, 4448108.969784, 0.000115, 0.002792, 5867339.538939, 0.000087
512, 32, 0.007566, 4330826.622527, 0.000118, 0.005719, 5729319.382900, 0.000089
512, 64, 0.013604, 4817398.146327, 0.000106, 0.011501, 5698060.689233, 0.000090
512, 128, 0.026625, 4922845.609974, 0.000104, 0.016488, 7949419.971646, 0.000064
512, 256, 0.058414, 4487708.285392, 0.000114, 0.037244, 7038644.614118, 0.000073
512, 512, 0.112312, 4668147.276958, 0.000110, 0.092787, 5650446.356682, 0.000091
1024, 1, 0.000413, 4959870.578612, 0.000206, 0.000248, 8266264.119193, 0.000124
1024, 2, 0.000538, 7606921.259074, 0.000135, 0.000483, 8488204.380151, 0.000121
1024, 4, 0.001147, 7142614.256771, 0.000143, 0.000974, 8414038.049559, 0.000122
1024, 8, 0.002252, 7276855.389210, 0.000141, 0.001943, 8433241.300858, 0.000121
1024, 16, 0.004513, 7261065.990427, 0.000141, 0.003882, 8440914.116453, 0.000121
1024, 32, 0.008835, 7418016.239810, 0.000138, 0.007326, 8946173.618857, 0.000114
1024, 64, 0.018500, 7085112.760372, 0.000145, 0.015543, 8432907.072848, 0.000121
1024, 128, 0.037904, 6915960.724759, 0.000148, 0.030986, 8460187.685273, 0.000121
1024, 256, 0.073681, 7115601.309550, 0.000144, 0.062090, 8443997.244343, 0.000121
1024, 512, 0.152048, 6896352.739667, 0.000148, 0.124023, 8454663.814931, 0.000121
