16, 4, 0.000438, 292222.097916, 0.000055, 0.000423, 302721.418305, 0.000053
16, 8, 0.000981, 260987.204450, 0.000061, 0.000797, 321251.676837, 0.000050
16, 16, 0.001989, 257353.809712, 0.000062, 0.001463, 350080.203950, 0.000046
16, 32, 0.004053, 252622.375680, 0.000063, 0.002928, 349769.302551, 0.000046
16, 64, 0.008038, 254795.834887, 0.000063, 0.005900, 347131.352598, 0.000046
16, 128, 0.015957, 256690.980030, 0.000062, 0.011832, 346183.069655, 0.000046
16, 256, 0.031928, 256576.776575, 0.000062, 0.023612, 346940.807505, 0.000046
16, 512, 0.066368, 246864.813851, 0.000065, 0.047155, 347446.539377, 0.000046
32, 1, 0.000059, 1092653.608742, 0.000029, 0.000179, 357472.002733, 0.000090
32, 2, 0.000241, 531985.636360, 0.000060, 0.000181, 706702.075590, 0.000045
32, 4, 0.000534, 479512.096271, 0.000067, 0.000366, 699235.757328, 0.000046
32, 8, 0.001011, 506504.426939, 0.000063, 0.000801, 639251.277026, 0.000050
32, 16, 0.002031, 504241.488311, 0.000063, 0.001544, 663166.906942, 0.000048
32, 32, 0.004245, 482474.718359, 0.000066, 0.002967, 690356.315552, 0.000046
32, 64, 0.008009, 511421.837605, 0.000063, 0.005950, 688367.381148, 0.000046
32, 128, 0.016481, 497063.400157, 0.000064, 0.011968, 684496.782898, 0.000047
32, 256, 0.032039, 511376.807458, 0.000063, 0.023844, 687127.008494, 0.000047
32, 512, 0.065295, 501846.746405, 0.000064, 0.047735, 686457.787107, 0.000047
64, 1, 0.000117, 1091647.192453, 0.000059, 0.000188, 682499.226833, 0.000094
64, 2, 0.000244, 1050661.588184, 0.000061, 0.000246, 1042710.395457, 0.000061
64, 4, 0.000534, 958517.891823, 0.000067, 0.000422, 1212741.364114, 0.000053
64, 8, 0.001034, 989941.077307, 0.000065, 0.000792, 1292289.674817, 0.000050
64, 16, 0.002146, 954450.170488, 0.000067, 0.001540, 1329803.639626, 0.000048
64, 32, 0.004023, 1018163.631516, 0.000063, 0.003015, 1358645.176033, 0.000047
64, 64, 0.007944, 1031247.867818, 0.000062, 0.006020, 1360908.339867, 0.000047
64, 128, 0.015933, 1028295.834382, 0.000062, 0.011945, 1371627.732999, 0.000047
64, 256, 0.032156, 1019045.908316, 0.000063, 0.023889, 1371705.534237, 0.000047
64, 512, 0.064080, 1022723.561095, 0.000063, 0.047571, 1377650.794275, 0.000046
128, 1, 0.000058, 4396208.277827, 0.000029, 0.000117, 2195672.123838, 0.000058
128, 2, 0.000243, 2108132.367863, 0.000061, 0.000247, 2075748.608026, 0.000062
128, 4, 0.000430, 2380697.749831, 0.000054, 0.000368, 2781278.519437, 0.000046
128, 8, 0.001016, 2015726.208047, 0.000064, 0.000797, 2569471.714906, 0.000050
128, 16, 0.001984, 2065007.400973, 0.000062, 0.001543, 2654742.792601, 0.000048
128, 32, 0.003974, 2061545.902736, 0.000062, 0.003005, 2726227.459727, 0.000047
128, 64, 0.007939, 2063625.774386, 0.000062, 0.005962, 2748238.445279, 0.000047
128, 128, 0.015968, 2052114.103999, 0.000062, 0.011995, 2731704.942193, 0.000047
128, 256, 0.031791, 2061443.964492, 0.000062, 0.023890, 2743264.307865, 0.000047
128, 512, 0.063739, 2056391.749157, 0.000062, 0.047748, 2745089.653654, 0.000047
256, 1, 0.000251, 2037624.416443, 0.000126, 0.000174, 2934988.849420, 0.000087
256, 2, 0.000371, 2757922.293881, 0.000093, 0.000258, 3975633.716557, 0.000064
256, 4, 0.000558, 3667129.236297, 0.000070, 0.000528, 3880742.950868, 0.000066
256, 8, 0.001040, 3936610.574702, 0.000065, 0.001049, 3904261.707766, 0.000066
256, 16, 0.002085, 3929674.559614, 0.000065, 0.002105, 3892024.817512, 0.000066
256, 32, 0.004157, 3941123.691616, 0.000065, 0.004146, 3951311.850475, 0.000065
256, 64, 0.008297, 3949340.262082, 0.000065, 0.008269, 3962634.561819, 0.000065
256, 128, 0.016677, 3929757.032174, 0.000065, 0.016761, 3909974.180880, 0.000065
256, 256, 0.033408, 3923382.686710, 0.000065, 0.038695, 3387279.771054, 0.000076
256, 512, 0.067004, 3912359.587254, 0.000065, 0.065981, 3973015.070201, 0.000064
512, 1, 0.000242, 4224492.153754, 0.000121, 0.000120, 8515026.032725, 0.000060
512, 2, 0.000568, 3607869.665615, 0.000142, 0.000359, 5709029.078151, 0.000090
512, 4, 0.000859, 4767558.256624, 0.000107, 0.000694, 5901090.462304, 0.000087
512, 8, 0.001876, 4366686.531318, 0.000117, 0.001389, 5897780.916525, 0.000087
512, 16, 0.003796, 4315993.754769, 0.000119, 0.002852, 5744643.848866, 0.000089
512, 32, 0.007371, 4445646.182348, 0.000115, 0.005755, 5694112.446253, 0.000090
512, 64, 0.014424, 4543426.410215, 0.000113, 0.011482, 5707606.071348, 0.000090
512, 128, 0.029587, 4430111.536254, 0.000116, 0.019575, 6695869.824531, 0.000076
512, 256, 0.058972, 4445203.369108, 0.000115, 0.046212, 5672684.805647, 0.000090
512, 512, 0.115100, 4555084.077585, 0.000112, 0.077017, 6807399.686894, 0.000075
1024, 1, 0.000365, 5607778.602903, 0.000183, 0.000240, 8535253.766671, 0.000120
1024, 2, 0.000544, 7530879.175863, 0.000136, 0.000482, 8491125.361555, 0.000121
1024, 4, 0.001153, 7107915.017217, 0.000144, 0.000968, 8463054.717346, 0.000121
1024, 8, 0.002320, 7061825.454628, 0.000145, 0.001932, 8479909.900875, 0.000121
1024, 16, 0.004587, 7144204.218326, 0.000143, 0.003888, 8427836.138834, 0.000122
1024, 32, 0.009255, 7081005.313417, 0.000145, 0.007743, 8464413.390235, 0.000121
1024, 64, 0.018175, 7211750.081806, 0.000142, 0.015405, 8508335.113529, 0.000120
1024, 128, 0.036166, 7248402.909245, 0.000141, 0.031031, 8447854.084744, 0.000121
1024, 256, 0.076099, 6889572.138317, 0.000149, 0.062118, 8440186.316172, 0.000121
1024, 512, 0.150966, 6945794.963799, 0.000147, 0.124129, 8447451.868429, 0.000121
2048, 1, 0.000159, 25754041.369660, 0.000080, 0.000180, 22760107.586397, 0.000090
2048, 2, 0.000454, 18053039.614587, 0.000113, 0.000367, 22347648.895194, 0.000092
2048, 4, 0.000912, 17966527.693585, 0.000114, 0.000733, 22336954.821506, 0.000092
2048, 8, 0.001738, 18853865.854400, 0.000109, 0.001476, 22194467.097697, 0.000092
2048, 16, 0.003525, 18593065.333914, 0.000110, 0.003035, 21595950.495006, 0.000095
2048, 32, 0.007157, 18313790.491870, 0.000112, 0.005884, 22274185.655036, 0.000092
2048, 64, 0.014223, 18431008.901244, 0.000111, 0.012024, 21801630.148927, 0.000094
2048, 128, 0.028725, 18251990.245340, 0.000112, 0.023345, 22457893.911767, 0.000091
2048, 256, 0.057526, 18227774.730253, 0.000112, 0.047719, 21973987.827507, 0.000093
2048, 512, 0.114333, 18342566.197047, 0.000112, 0.095021, 22070322.337388, 0.000093
4096, 1, 0.000172, 47596637.103488, 0.000086, 0.000187, 43784540.729133, 0.000094
4096, 2, 0.000436, 37594278.235028, 0.000109, 0.000414, 39559017.405725, 0.000104
4096, 4, 0.000874, 37486801.029647, 0.000109, 0.000732, 44760746.928446, 0.000092
4096, 8, 0.001754, 37365273.826855, 0.000110, 0.001556, 42124505.633621, 0.000097
4096, 16, 0.003528, 37148252.625645, 0.000110, 0.002901, 45185134.880586, 0.000091
4096, 32, 0.007009, 37401370.620249, 0.000110, 0.006178, 42430529.445352, 0.000097
4096, 64, 0.013925, 37651527.887943, 0.000109, 0.012223, 42894842.233480, 0.000095
4096, 128, 0.027893, 37592524.774329, 0.000109, 0.024743, 42379223.924252, 0.000097
4096, 256, 0.055925, 37499465.130534, 0.000109, 0.049866, 42055483.746772, 0.000097
4096, 512, 0.112080, 37422271.327454, 0.000109, 0.098197, 42713299.175299, 0.000096
8192, 1, 0.000269, 60796544.583237, 0.000135, 0.000188, 87184644.828119, 0.000094
8192, 2, 0.000590, 55583544.085908, 0.000147, 0.000449, 72920676.972315, 0.000112
8192, 4, 0.001266, 51777848.881991, 0.000158, 0.000869, 75401710.611184, 0.000109
8192, 8, 0.002494, 52545303.446558, 0.000156, 0.001846, 71020986.281466, 0.000115
8192, 16, 0.005242, 50005083.601665, 0.000164, 0.003508, 74738068.648046, 0.000110
8192, 32, 0.010630, 49322331.589634, 0.000166, 0.007000, 74895022.430956, 0.000109
8192, 64, 0.020886, 50204266.521850, 0.000163, 0.014372, 72960603.225064, 0.000112
8192, 128, 0.042041, 49884067.791041, 0.000164, 0.028235, 74275362.126341, 0.000110
8192, 256, 0.084526, 49621438.580104, 0.000165, 0.056540, 74183286.008485, 0.000110
8192, 512, 0.168298, 49843709.288259, 0.000164, 0.113858, 73675854.618885, 0.000111
16384, 1, 0.000702, 46660315.809037, 0.000351, 0.000413, 79312598.332638, 0.000207
16384, 2, 0.001093, 59980871.575364, 0.000273, 0.000978, 66990908.551555, 0.000245
16384, 4, 0.002627, 49901090.214652, 0.000328, 0.001662, 78846750.765159, 0.000208
16384, 8, 0.005145, 50950858.262594, 0.000322, 0.004427, 59212838.605641, 0.000277
16384, 16, 0.008837, 59330134.660729, 0.000276, 0.008846, 59268302.884107, 0.000276
16384, 32, 0.017673, 59331373.417796, 0.000276, 0.017700, 59240002.187888, 0.000277
16384, 64, 0.035327, 59363221.185473, 0.000276, 0.035425, 59200397.508587, 0.000277
16384, 128, 0.071074, 59013538.770375, 0.000278, 0.070887, 59168528.844887, 0.000277
16384, 256, 0.142161, 59007855.804587, 0.000278, 0.141020, 59485437.768034, 0.000275
16384, 512, 0.283493, 59180385.390197, 0.000277, 0.283493, 59180321.720128, 0.000277
32768, 1, 0.001076, 60932829.400003, 0.000538, 0.000799, 82011032.236023, 0.000400
32768, 2, 0.001746, 75051949.217336, 0.000437, 0.001377, 95184287.394532, 0.000344
32768, 4, 0.003584, 73145857.265722, 0.000448, 0.002143, 122319661.279604, 0.000268
32768, 8, 0.009817, 53407573.903362, 0.000614, 0.005533, 94747989.519143, 0.000346
32768, 16, 0.014281, 73427023.205184, 0.000446, 0.010947, 95786039.454567, 0.000342
32768, 32, 0.031587, 66393826.916725, 0.000494, 0.019838, 105715342.574490, 0.000310
32768, 64, 0.057028, 73548594.149761, 0.000446, 0.038439, 109116867.818155, 0.000300
32768, 128, 0.115500, 72628867.068297, 0.000451, 0.076841, 109168243.177709, 0.000300
32768, 256, 0.228671, 73368484.359926, 0.000447, 0.153956, 108974114.190659, 0.000301
32768, 512, 0.455543, 73658149.972805, 0.000445, 0.314434, 106713681.737846, 0.000307
65536, 1, 0.002055, 63781684.759133, 0.001028, 0.000777, 168645989.050094, 0.000389
65536, 2, 0.003532, 74225358.616482, 0.000883, 0.002100, 124852414.545424, 0.000525
65536, 4, 0.005762, 90994465.749486, 0.000720, 0.003531, 148476235.890412, 0.000441
65536, 8, 0.011446, 91612078.358431, 0.000715, 0.007078, 148148901.671050, 0.000442
65536, 16, 0.022938, 91425103.766334, 0.000717, 0.014092, 148821376.834868, 0.000440
65536, 32, 0.046985, 89268634.056777, 0.000734, 0.028960, 144832274.524252, 0.000452
65536, 64, 0.092981, 90218509.999228, 0.000726, 0.056703, 147938988.725197, 0.000443
65536, 128, 0.190045, 88280321.271664, 0.000742, 0.115328, 145474277.366992, 0.000450
65536, 256, 0.383217, 87559792.732046, 0.000748, 0.227200, 147686862.618200, 0.000444
65536, 512, 0.762301, 88034594.846802, 0.000744, 0.451602, 148601872.083095, 0.000441
131072, 1, 0.002987, 87765512.232407, 0.001493, 0.001687, 155419746.685748, 0.000843
131072, 2, 0.005498, 95366254.451014, 0.001374, 0.003346, 156681374.867622, 0.000837
131072, 4, 0.010921, 96015063.887985, 0.001365, 0.006247, 167857243.479898, 0.000781
131072, 8, 0.021343, 98258233.157390, 0.001334, 0.011941, 175630706.798196, 0.000746
131072, 16, 0.042724, 98172242.113574, 0.001335, 0.023048, 181981295.986366, 0.000720
131072, 32, 0.085581, 98019660.281315, 0.001337, 0.047157, 177887086.572875, 0.000737
131072, 64, 0.171211, 97991210.143332, 0.001338, 0.092650, 181080847.159138, 0.000724
131072, 128, 0.343152, 97783046.401104, 0.001340, 0.190053, 176552919.709367, 0.000742
131072, 256, 0.687272, 97645284.197651, 0.001342, 0.378084, 177497013.240081, 0.000738
131072, 512, 1.367252, 98166070.535528, 0.001335, 0.754848, 177807541.166167, 0.000737
262144, 1, 0.004826, 108628958.452293, 0.002413, 0.002506, 209204239.579650, 0.001253
262144, 2, 0.010258, 102225129.142874, 0.002564, 0.005524, 189832280.809502, 0.001381
262144, 4, 0.019828, 105764610.861266, 0.002479, 0.010990, 190829179.585645, 0.001374
262144, 8, 0.039350, 106588430.906108, 0.002459, 0.021622, 193983165.294792, 0.001351
262144, 16, 0.077980, 107573501.468000, 0.002437, 0.042873, 195660436.377735, 0.001340
262144, 32, 0.155571, 107842600.271514, 0.002431, 0.085032, 197304799.626403, 0.001329
262144, 64, 0.310388, 108104815.628665, 0.002425, 0.170424, 196887764.053563, 0.001331
262144, 128, 0.620405, 108169421.836220, 0.002423, 0.340804, 196913444.674237, 0.001331
262144, 256, 1.240660, 108182490.814812, 0.002423, 0.680420, 197257255.304020, 0.001329
262144, 512, 2.482924, 108112634.027318, 0.002425, 1.358211, 197638995.981987, 0.001326
524288, 1, 0.009686, 108251679.870313, 0.004843, 0.004966, 211142183.330059, 0.002483
524288, 2, 0.018810, 111493136.305503, 0.004702, 0.009978, 210182983.246983, 0.002494
524288, 4, 0.037321, 112384408.058972, 0.004665, 0.019657, 213378991.976932, 0.002457
524288, 8, 0.074951, 111921833.309307, 0.004684, 0.039369, 213076486.908631, 0.002461
524288, 16, 0.149803, 111994834.085379, 0.004681, 0.078849, 212776268.551924, 0.002464
524288, 32, 0.299922, 111877105.212380, 0.004686, 0.157890, 212518234.490180, 0.002467
524288, 64, 0.600070, 111835071.916252, 0.004688, 0.314745, 213216663.368633, 0.002459
524288, 128, 1.199077, 111934242.118113, 0.004684, 0.633174, 211976001.895183, 0.002473
524288, 256, 2.399433, 111874515.951358, 0.004686, 1.260463, 212965828.886124, 0.002462
524288, 512, 4.796841, 111921765.948344, 0.004684, 2.523712, 212730669.117739, 0.002465
1048576, 1, 0.018259, 114857615.085476, 0.009129, 0.009563, 219305495.089909, 0.004781
1048576, 2, 0.037335, 112341429.338682, 0.009334, 0.018928, 221595733.964113, 0.004732
1048576, 4, 0.073621, 113942757.395440, 0.009203, 0.037844, 221662574.476006, 0.004731
1048576, 8, 0.147073, 114074061.976314, 0.009192, 0.075195, 223115966.052327, 0.004700
1048576, 16, 0.294121, 114083692.608459, 0.009191, 0.150958, 222276078.133552, 0.004717
1048576, 32, 0.588766, 113982201.310914, 0.009199, 0.301912, 222279272.623011, 0.004717
1048576, 64, 1.176302, 114101425.644420, 0.009190, 0.606736, 221212554.174268, 0.004740
1048576, 128, 2.353420, 114061833.075788, 0.009193, 1.209738, 221895545.772394, 0.004726
1048576, 256, 4.702987, 114155311.414141, 0.009186, 2.424700, 221417459.293912, 0.004736
1048576, 512, 9.407011, 114142720.438981, 0.009187, 4.845607, 221590791.830294, 0.004732
